日期,工作名稱,公司名稱,公司地址,薪資,工作內容,地區,經歷,學歷,公司人數,文章編號,工作網址
5/21,"生活金融專業人員 - 數位平台產品管理 (數數發中心, DDT)",國泰金控_國泰金融控股股份有限公司,台北市信義區松仁路7號,"30,000",1. 負責生活金融相關的數位平台產品管理與規劃2. 與技術團隊透過敏捷開發(Scrum)交付產品與服務3. 與不同的產品團隊共同開發，例如API串接、系統整合4. 與外部合作夥伴進行系統串接. 與行銷、業務、財會、法務等...跨功能團隊,台北市信義區,3年以上,大學,上市上櫃,6wkcd,www.104.com.tw/job/6wkcd?jobsource=jolist_c_relevance
5/19,"生活金融專業人員-品牌行銷(數數發中心, DDT)",國泰金控_國泰金融控股股份有限公司,台北市信義區松仁路7號,"30,000",我們希望透過APP及點數生活圈形象的建立，接觸到更多對生活金融有所期待的用戶， 透過行銷活動貼近TA的內容策略與經營，能夠拉近與用戶的距離，創造流量的同時更傳遞了品牌真實的服務與價值。【工作內容】• 品牌經營 (APP及點數形象經營及品,台北市信義區,2年以上,大學,上市上櫃,6y2xk,www.104.com.tw/job/6y2xk?jobsource=jolist_c_relevance
6/01,電子金融處-數位金融客群經營與行銷人員,永豐商業銀行股份有限公司,台北市中山區台北市中山區南京東路三段36號,"35,000",1. 數位金融客群經營、活動規劃及媒體行銷。2. 數位行銷專案及社群經營規劃及執行。3. 異業合作企劃與洽談。,台北市中山區,2年以上,大學,,6wms4,www.104.com.tw/job/6wms4?jobsource=jolist_c_relevance
5/28,元大金控_投信台股暨大中華投資部研究員,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台北市中山區南京東路3段225號6樓,"36,000",1.產業趨勢與個股財務研究之報告撰寫與投資建議2.專題研究報告3.相關報表製作與整理4.主管交辦事項,台北市中山區,1年以上,碩士,上市上櫃,6xx2e,www.104.com.tw/job/6xx2e?jobsource=jolist_c_relevance
6/03,數位金融客服專員,簡單行動支付股份有限公司,台北市南港區南港路二段97號8樓,"32,000",1.	持續學習與熟稔本平台之數位金融服務2.	透過電話、線上文字對談、E-mail等多元化通路，為客戶提供完整數位金融服務說明3.	充分運用平台數位金融服務知識，協助客戶排除於使用本平台數位金融服務時所遭遇之操作問題，提供技術支援4.,台北市南港區,1年以上,專科,員工115人,4h0ox,www.104.com.tw/job/4h0ox?jobsource=jolist_c_relevance
3/14,TMU-金融商品行銷人員業務助理-台中地區,台中商業銀行股份有限公司,台中市西區,"32,000",1.負責衍生性金融商品之相關作業事宜。2.協助行銷人員建立並維護客戶關係管理，提升客戶滿意度及忠誠度。3.日中交易建檔及報表處理。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台中市西區,1年以上,大學,上市上櫃,6icy5,www.104.com.tw/job/6icy5?jobsource=jolist_c_relevance
6/04,研究員兼業務人員(金融交易管理部),永豐金證券股份有限公司,台北市中正區重慶南路一段2號19樓,待遇面議,1.總體經濟分析與研究報告撰寫2.產業分析與公司信用狀況研究3.協助舉辦客戶教育訓練與晨會簡報，撰寫教育訓練內容文稿4.開發新客戶，維護客戶關係.數位金融開發,台北市中正區,2年以上,大學,員工2100人,6wjsc,www.104.com.tw/job/6wjsc?jobsource=jolist_c_relevance
6/04,【企業金融】企業金融業務主管(雲嘉地區),日盛國際租賃股份有限公司,嘉義市,待遇面議,若您追求有競爭力的薪資、擁有派外機會、成為企業主的信賴夥伴，歡迎投遞本職缺，日盛歡迎您！1.帶領團隊開發雲嘉地區之法人融資業務。2.協助部屬進行客戶授信案件申請。3.協助承上啟下，負責培育組織所需業務人才。,嘉義市,5年以上,專科,,6sp8t,www.104.com.tw/job/6sp8t?jobsource=jolist_c_relevance
6/01,業務部-數位金融人員,台中商業銀行股份有限公司,台中市西區民權路87號,"32,000",1.大學以上畢業。2.具數位金融業務規劃與推廣經驗者佳。3.具數位金融平台創新與設計經驗者佳。4.數位銀行及新型支付相關產品評估、規劃、營運與行銷推廣。.因應開放銀行趨勢、規劃及執行相關異業合作專案。6.負責金融科技(,台中市西區,經歷不拘,大學,上市上櫃,5no2x,www.104.com.tw/job/5no2x?jobsource=jolist_c_relevance
3/14,TMU-金融商品行銷人員業務助理,台中商業銀行股份有限公司,台北市大同區,"32,000",1.負責衍生性金融商品之相關作業事宜。2.協助行銷人員建立並維護客戶關係管理，提升客戶滿意度及忠誠度。3.日中交易建檔及報表處理。4.具金融相關工作經驗者，依薪資證明、相關證照等條件，彈性敘薪進用。,台北市大同區,1年以上,大學,上市上櫃,5qibl,www.104.com.tw/job/5qibl?jobsource=jolist_c_relevance
6/04,金融理財專員(員林分公司),永豐金證券股份有限公司,彰化縣員林市大同路一段338號5樓,"26,000","1. 負責證券、期貨、選擇權之開發及接單。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。. 負責法人及VIP客戶的綜合資產管理。(本薪26-35K,另",彰化縣員林市,經歷不拘,高中,員工2100人,6wpjh,www.104.com.tw/job/6wpjh?jobsource=jolist_c_relevance
6/01,【債券】金融商品處 CBAS交易人員,群益金鼎證券股份有限公司,台北市松山區民生東路三段156號13F,待遇面議,負責可轉債公司債交易、開戶、分析等相關事宜,台北市松山區,1年以上,大學,上市上櫃,4iubk,www.104.com.tw/job/4iubk?jobsource=jolist_c_relevance
3/16,企業金融處ARM(台北),台北富邦商業銀行股份有限公司,台北市大安區,"35,000",1.負責客戶關係維護、日常交易及徵信報告撰寫、風險控管。2.持續追蹤客戶所處產業變化、經營現況、業務需求。,台北市大安區,2年以上,大學,員工6750人,5bjzk,www.104.com.tw/job/5bjzk?jobsource=jolist_c_relevance
3/14,TMU-金融商品行銷人員業務助理(經驗人員),台中商業銀行股份有限公司,台北市大同區,待遇面議,1.負責衍生性金融商品之相關作業事宜。2.協助行銷人員建立並維護客戶關係管理，提升客戶滿意度及忠誠度。3.日中交易建檔及報表處理,台北市大同區,1年以上,大學,上市上櫃,6icxr,www.104.com.tw/job/6icxr?jobsource=jolist_c_relevance
6/04,金融營業員／理財專員(板新分公司),永豐金證券股份有限公司,新北市板橋區文化路二段,"26,000","1. 負責證券、期貨、選擇權之開發及接單。2. 協銷各項金融商品（如：基金、保險及結構型商品）。3. 協助客戶進行投資理財規劃。4. 提供投資理財商品的諮詢服務。. 負責法人及VIP客戶的綜合資產管理。(本薪26-35K,另",新北市板橋區,經歷不拘,高中,員工2100人,6wl71,www.104.com.tw/job/6wl71?jobsource=jolist_c_relevance
5/29,【工讀生】金融數據分析實習 (稽核室),國泰世華商業銀行股份有限公司_人力資源部,台北市信義區松仁路7號6樓,"23,800",工作說明：(1)	金融數據收集、整理、分析(2)	資料視覺化與報表設計其他說明： (1)熟悉EXCEL、ACCESS、Teradata SQL Assistant 及Tableau、Power BI、PYTHON等數據分析商業智慧,台北市信義區,經歷不拘,大學,員工9000人,6twrz,www.104.com.tw/job/6twrz?jobsource=jolist_c_relevance
6/01,金融市場處-固定收益交易員,永豐商業銀行股份有限公司,台北市中山區八德路二段306號,待遇面議,(一)	台幣公債撮合交易(二)	公債交易相關報表編製(三)	協助辦理部內例行性工作及交辦事務,台北市中山區,3年以上,大學,,6wo2h,www.104.com.tw/job/6wo2h?jobsource=jolist_c_relevance
6/04,文化金融處 高級專員/專員,文化內容策進院,台北市信義區光復南路133號 北向製菸工廠2F創意劇場,待遇面議,1.協助受理或開發找尋文化內容潛力投資案源。2.協助初步審視投資案源之計畫內容。3.協助輔導優化投資案源之計畫內容。4.定期彙整處理中之投資案資訊(如案件情形及辦理進度等)，並向主管彙報。.主管交辦事項。,台北市信義區,3年以上,大學,,6twxa,www.104.com.tw/job/6twxa?jobsource=jolist_c_relevance
6/04,資深金融理財專員,某商業銀行,台北市萬華區西園路,"40,000",協助客戶管理財富，開發本行潛在客戶，了解客戶理財目標，提出專業評估風險或投資建議。※需有金融相關經驗及證照(保險經驗也可),台北市萬華區,1年以上,專科,,5ahaz,www.104.com.tw/job/5ahaz?jobsource=jolist_c_relevance
5/28,元大銀行-法人金融業務助理(高雄),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),高雄市前金區,"35,000",1.協助RM開發客戶。2.撰寫徵授信報告。3.辦理授信戶期中管理。4.協助RM客戶關係維護。,高雄市前金區,經歷不拘,大學,上市上櫃,62asm,www.104.com.tw/job/62asm?jobsource=jolist_c_relevance
5/28,元大銀行-法人金融業務助理(台北),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台北市松山區敦化南路一段66號,"35,000",1.協助RM開發客戶。2.撰寫徵授信報告。3.辦理授信戶期中管理。4.協助RM客戶關係維護。,台北市松山區,經歷不拘,大學,上市上櫃,411hg,www.104.com.tw/job/411hg?jobsource=jolist_c_relevance
5/27,金融(個股)交易研究員,尊翔投資有限公司,台北市中正區仁愛路二段71號3樓之1,"28,000",有價證券買賣、衍生性商品交易、海外期貨商品歡迎業內操作績效佳者更換跑道，請攜帶績效單,台北市中正區,2年以上,大學,員工7人,5z15c,www.104.com.tw/job/5z15c?jobsource=jolist_c_relevance
6/04,金融理財專員(竹科分公司),永豐金證券股份有限公司,新竹市光復路二段289號4樓,"26,000",1.從財務規劃專業角度，檢視客戶現況並確認其中、長期的財務需求，並以   股票、債券、基金和保險等全方位財富管理服務平台，提供客戶最適切的    理財服務及金融產品以滿足客戶需求，達成其理財目標。2.開發財富管理客戶，達成開戶目標，並,新竹市,1年以上,高中,員工2100人,6wpgn,www.104.com.tw/job/6wpgn?jobsource=jolist_c_relevance
6/01,【彈性工時】金融市場分析研究生,好好投資科技股份有限公司,台北市中正區南海路1號13樓(金融科技創新園區),160~400,"本職務是兼職，實習期間原則採""長期""，例外""短期(需至少2個月)""【工作內容】協助本公司智能理財平台，在總經、個經、金融商品(EX：股票、ETF、基金等)之研究與資料彙整。【彈性工時】我們可接受以下其中一種合作方式：(",台北市中正區,經歷不拘,專科,,60530,www.104.com.tw/job/60530?jobsource=jolist_c_relevance
6/04,金融理財專員(永康分公司),永豐金證券股份有限公司,台南市永康區中華路423號2樓(永豐金證券),"26,000","1.主動積極拓展客源,並學習金融專業知識2.熱心服務公司客戶,願意挑戰高薪,3.公司積極發展財富管理,歡迎相關同業轉換跑道(證券營業員;銀行理專;保險業務員,均可詳談了解公司福利與制度)(本薪26-35K,另依業績狀況核發業績獎金",台南市永康區,經歷不拘,高中,員工2100人,6wpoz,www.104.com.tw/job/6wpoz?jobsource=jolist_c_relevance
5/28,元大銀行-法人金融業務助理(台中),元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),台中市西屯區,"35,000", ,台中市西屯區,經歷不拘,大學,上市上櫃,62ask,www.104.com.tw/job/62ask?jobsource=jolist_c_relevance
6/05,債券自營經理/協理(派駐香港),日盛金融控股股份有限公司,香港特別行政區依照公司規定分派,待遇面議,1.日盛金控-日盛證券有限公司職缺，常駐香港2.海外債金融市場研究3.操作債券自營部位(海外債、點心債、CB為主),香港特別行政區,3年以上,大學,上市上櫃,647zk,www.104.com.tw/job/647zk?jobsource=jolist_c_relevance
6/04,金融系統維護工程師,香港商烽泰科技有限公司,台北市松山區南京東路五段,"35,000",1.      伺服器／網路維護、監控及異常處理2.      維護金融交易平台及相關服務系統，以確保系統24小時不間斷3.      與海外平台進行溝通作業4.      熟悉Windows Server 管理能力.,台北市松山區,經歷不拘,專科,員工82人,5zb2r,www.104.com.tw/job/5zb2r?jobsource=jolist_c_relevance
5/29,005219 資深金融服務客戶副理 Universal Banker III(全台各分行),滙豐(台灣)商業銀行股份有限公司_HSBC香港上海匯豐,台北市信義區(全台各分行),待遇面議,如果您正在尋找能讓你更加突出的事業，加入滙豐，發揮您的潛能，讓您更加耀眼。財富管理暨個人金融事業處運用HSBC個人金融專業與財富管理的能力，提供全面性的世界級個人金融解決方案給上百萬的客戶。驅動全世界各主要市場的成長。此事業處包含個人金融、財,台北市信義區,經歷不拘,專科,外商公司,6wdvx,www.104.com.tw/job/6wdvx?jobsource=2018indexpoc
